,index,name,latitude,longitude,address,review,savecount,visitorreviewscore
2229,179,마벨리에 시흥점,37.4519048,126.9007948,서울 금천구 시흥대로 201,876,800,4.42
2230,180,제주탐하리,37.4775323,126.8907998,서울 금천구 가산로9길 12-8 지웰스테이트2차 101호,146,400,4.64
2231,181,셀렉티수제버거&샌드위치,37.4755516,126.8923752,서울 금천구 가산로7길 12 1층,292,700,4.61
2232,182,맘스터치 가산센트럴점,37.4753691,126.8904286,서울 금천구 디지털로10길 69 푸르지오센트럴시티,"1,169",~100,4.47
2233,184,엘티커피바,37.4750823,126.8912430,서울 금천구 디지털로10길 69 가산센트럴푸르지오시티 109호,73,300,4.63
2234,185,경기미당커피,37.4668945,126.8869285,서울 금천구 가산디지털1로 5 대륭테크노타운20차 1층 110호,49,~100,
2235,186,부가네얼큰이 금천시흥점,37.4624835,126.9099754,서울 금천구 독산로50길 101 부가네얼큰이 금천시흥점,148,100,4.59
2236,187,반반식당 마리오점,37.4784245,126.8850235,서울 금천구 벚꽃로 266 마리오아울렛3 12층,45,~100,4.12
2237,188,맛닭꼬 독산롯데캐슬점,37.4592336,126.8967317,서울 금천구 시흥대로 291,572,~100,4.55
2238,189,광안리 밤포차,37.4825247,126.8848881,서울 금천구 벚꽃로38길 32-23,61,100,4.2
2239,190,화레무 가산점,37.4808264,126.8824753,서울 금천구 가산디지털1로 168 A동 2층 207호,49,~100,
2240,191,타닥,37.4585128,126.8940287,"서울 금천구 벚꽃로 30 205동 110호,128호",63,~100,
2241,192,독산루,37.4661337,126.8960387,서울 금천구 범안로 1212,243,300,4.77
2242,193,가츠나베1.186,37.4819131,126.8815811,서울 금천구 가산디지털1로 186 제이플라츠 지하1층 가츠나베 1.186,479,400,4.45
2243,194,프롬데이지,37.4581032,126.8997144,서울 금천구 시흥대로 274,52,~100,
2244,195,본가집가마솥설렁탕 금천구청본점,37.4576486,126.8990368,서울 금천구 시흥대로 269 대현오피스텔,629,600,4.23
2245,196,김밥전문공간얌얌 시흥동본점,37.4527815,126.9053874,서울 금천구 금하로 675,"1,467",200,4.29
2246,197,시골보쌈바지락칼국수,37.4550830,126.8978539,서울 금천구 시흥대로63길 33,299,100,4.27
2247,198,KFC 가산디지털,37.4815746,126.8814721,서울 금천구 가산디지털1로 186,"1,898",~100,4.32
2248,199,프랑세즈과자점,37.4799230,126.9054173,서울 금천구 남부순환로 1392,"1,493",300,4.38
2249,200,투썸플레이스 가산디지털점,37.4815327,126.8818593,서울 금천구 가산디지털1로 186 JEI PLATZ,"1,797",100,4.39
2250,201,떡볶이랑 걸레만두랑,37.4538540,126.9022280,서울 금천구 시흥대로58길 13,461,"1,000",4.19
2251,202,김치도가 독산역점,37.4668807,126.8883826,서울 금천구 가산디지털1로 2 1층 115~116호,453,100,4.09
2252,203,코코로식당,37.4824295,126.8848586,서울 금천구 벚꽃로38길 32-25 2층,208,600,4.39
2253,204,신미경 정통 춘천닭갈비 독산직영점,37.4627920,126.9047879,서울 금천구 독산로50길 11,274,400,4.43
2254,205,목포회수산,37.4778840,126.8921570,서울 금천구 남부순환로108길 21,58,200,4.43
2255,206,중화요리 연,37.4851316,126.8788747,서울 금천구 가산디지털1로 225 1층 116호,72,~100,
2256,208,포미가,37.4844382,126.8805848,서울 금천구 가산디지털1로 212 코오롱 애스턴 타워 110호 (서울특별시 금천구 가산동 505-14),221,400,4.57
2257,209,말뚝곱창 금천롯데캐슬점,37.4602906,126.8962701,서울 금천구 시흥대로 291 상가 1층 174호,272,100,
2258,210,순장어,37.4542586,126.9017519,서울 금천구 시흥대로52길 70 1층,162,~100,4.26
2259,211,통영해물가 가산2호점,37.4831637,126.8824816,서울 금천구 벚꽃로46길 1-5 통영해물가 가산2호점,74,400,4.32
2260,212,삼숙이갈비 가산디지털본점,37.4819844,126.8830285,서울 금천구 벚꽃로 308,354,"5,000",4.45
2261,213,노군꼬치 가산디지털단지점,37.4749408,126.8909446,서울 금천구 디지털로10길 69 1층 103호,152,200,
2262,214,논빼미돼지볶음,37.4503781,126.9018959,서울 금천구 시흥대로 185,408,"1,000",4.39
2263,215,돈토,37.4781795,126.8816747,서울 금천구 가산디지털1로 145 에이스하이엔드타워3차 지하 1층,277,~100,4.05
2264,216,라티시크릿셰프,37.4609911,126.8962652,서울 금천구 시흥대로 315 롯데캐슬골드파크타워960 지하1층,144,"1,000",4.81
2265,217,춘향골남원추어탕 금천구시흥점,37.4549139,126.9032769,서울 금천구 금하로11길 17 춘향골남원추어탕 금천구시흥점,786,~100,4.45
2266,218,형제닭발 가산점,37.4775082,126.8907379,서울 금천구 가산로9길 12-8 가산지웰에스테이트2차 1동 1층 형제닭발,76,~100,4.61
2267,219,명가 소갈비,37.4828075,126.8848915,서울 금천구 벚꽃로38길 42 1층,51,~100,
2268,221,만족오향족발 가산점,37.4768760,126.8854595,서울 금천구 벚꽃로 244 벽산디지털밸리5차,198,200,4.26
2269,222,원조부안집 독산점,37.4688690,126.9017651,서울 금천구 독산로75길 9,668,"3,000",4.68
2270,223,더빈마켓,37.4642855,126.8971964,"서울 금천구 시흥대로 343 1층,2층",176,200,
2271,224,하나스시,37.4809106,126.8860876,서울 금천구 디지털로9길 68 대륭포스트타워5차 119호,315,500,4.43
2272,225,오한수우육면가,37.4799665,126.8826362,서울 금천구 가산디지털1로 168 우림라이온스밸리 A동 지하1층 b116호,245,200,4.72
2273,226,화덕피자 모넬로,37.4599762,126.8964011,서울 금천구 시흥대로 291 롯데캐슬 3차상가 west동 L층 08호 (로비층),168,100,4.76
2274,227,순대의 명가 미각,37.4807109,126.8831611,서울 금천구 벚꽃로 286 삼성리더스타워,317,200,4.47
2275,228,보승회관 가산디지털단지1호점,37.4741106,126.8896716,서울 금천구 디지털로10길 78 1층 107호,354,100,4.45
2276,229,중독본점,37.4803290,126.8790318,서울 금천구 가산디지털2로 138,217,"1,000",4.35
2277,230,반포식스 독산점,37.4689627,126.8956207,서울 금천구 두산로 70 현대지식산업센터 A동 로비층 102호,507,200,4.37
2278,231,산더미해물칼국수 금천시흥점,37.4503876,126.9018315,서울 금천구 시흥대로 185 2층,97,100,
2279,232,동대문엽기떡볶이 금천시흥점,37.4514458,126.9026010,서울 금천구 시흥대로50길 9 2층,686,~100,4.35
2280,233,마피아피자앤펍,37.4594812,126.8968592,서울 금천구 시흥대로 291 금천롯데캐슬골드파크 3차상가 2층 218호,294,100,
2281,234,유가네닭갈비 가산직영점,37.4803194,126.8797251,"서울 금천구 가산디지털2로 142-16 1층, 2층",58,~100,
2282,235,abri company,37.4786154,126.8902575,서울 금천구 가산로 151 B1층 어블리컴퍼니,67,400,4.85
2283,236,차림,37.4770405,126.8819755,서울 금천구 가산디지털1로 131 C동 지하1층,237,300,4.22
2284,237,브래드팩토리망캄,37.4666974,126.8973075,서울 금천구 시흥대로 371,835,300,4.37
2285,238,스타벅스 금천독산점,37.4691400,126.8952460,서울 금천구 두산로 70,"3,607",200,4.53
2286,239,옛날닭꼬치사골부대찌개,37.4736799,126.8865940,서울 금천구 벚꽃로 212,132,"2,000",4.39
2287,240,춘천골,37.4823347,126.8831907,서울 금천구 벚꽃로42길 8 1층 춘천골,121,200,4.31
2288,241,인연,37.4853715,126.8791110,서울 금천구 가산디지털1로 225 110~112호,63,~100,
2289,242,딥에프25,37.4851316,126.8788747,서울 금천구 가산디지털1로 225 118호,3,~100,
2290,243,청년다방 금천시흥점,37.4501841,126.9139516,서울 금천구 금하로 757-1,211,~100,4.43
2291,245,박가네능이백숙삼계탕,37.4795639,126.9035089,서울 금천구 남부순환로 1372 현경빌딩,426,100,4.29
2292,246,티티베이커리 본점,37.4767853,126.8909712,서울 금천구 가산로9길 16 노블루체 101동 104호,269,400,4.48
2293,247,풍년숯불갈비 독산점,37.4613823,126.8987635,서울 금천구 시흥대로92길 3 1층,12,~100,
2294,248,김명태 가산점,37.4773323,126.8918714,서울 금천구 가산로 132-1 1층,338,200,4.32
2295,249,우주라이크커피 가산디지털단지점,37.4771899,126.8910820,서울 금천구 가산로9길 12-8 지웰에스테이트2단지 1동 111호,176,~100,4.59
2296,250,돈유창 전문점,37.4637903,126.9035323,서울 금천구 독산로 188,170,300,4.41
2297,251,어물전 금천독산점,37.4786066,126.9004645,서울 금천구 시흥대로152길 11-43 삼부 르네상스 플러스,181,100,4.19
2298,252,을지로통일집,37.4803344,126.8841305,서울 금천구 벚꽃로 286 삼성리더스타워 지하 1층 B118호 B119호,41,500,3.78
2299,253,본참치가,37.4657380,126.8876852,서울 금천구 범안로 1130 디지털엠파이어빌딩111호,306,~100,4.3
2300,254,등촌샤브칼국수 가산점,37.4841796,126.8796255,서울 금천구 가산디지털1로 205 107호 등촌샤브칼국수 가산점,77,~100,5
2301,255,오봉집 독산점,37.4662781,126.8871561,서울 금천구 가산디지털1로 1 103-1호,171,200,
2302,256,설빙 시흥사거리점,37.4541058,126.9003540,서울 금천구 시흥대로 229 2층,913,~100,4.4
2303,257,만월스시,37.4668945,126.8869285,서울 금천구 가산디지털1로 5 2층 206호,131,~100,4.45
2304,258,누구나홀딱반한닭 가산점,37.4776392,126.8916313,서울 금천구 가산로 136,210,~100,4.34
2305,259,달밤,37.4804775,126.8836220,서울 금천구 벚꽃로 309 4번출구,27,200,4.75
2306,260,남문만두칼국수,37.4724138,126.8985975,서울 금천구 시흥대로 434,350,400,4.38
2307,261,아리가또맘마 가산디지털점,37.4815702,126.8803498,서울 금천구 가산디지털1로 181,734,200,4.36
2308,262,예원 가산점,37.4784979,126.8818968,서울 금천구 가산디지털1로 145 203호,481,300,4.2
2309,263,신선식탁 가산디지털단지점,37.4839327,126.8795772,서울 금천구 가산디지털1로 205 1층 103호,228,400,4.56
2310,264,비어드파파 가산디지털점,37.4781692,126.8815995,서울 금천구 가산디지털1로 145 에이스하이엔드타워 3차 1층,338,200,4.29
2311,265,미스터빠삭 독산시티렉스점,37.4693592,126.8970019,서울 금천구 시흥대로 399 1층,618,~100,4.3
2312,266,스윗밸런스 가산더블유센터점,37.4816024,126.8804552,서울 금천구 가산디지털1로 181 가산W센터 1층 118호,759,600,4.65
2313,267,족발굽다 가산점,37.4734436,126.8937235,서울 금천구 가산로5길 15 1층,68,~100,
2314,268,마실마실,37.4826315,126.8854064,서울 금천구 벚꽃로56길 100 1층,16,200,
2315,271,베이크디,37.4663922,126.8921544,서울 금천구 범안로 1174 1층 베이크디,100,400,4.84
2316,272,위드어나드,37.4428458,126.9046847,서울 금천구 시흥대로30길 12 1층 카페 위드어나드,84,"3,000",4.84
2317,273,스타벅스 가산디지털점,37.4801101,126.8823546,서울 금천구 가산디지털1로 168,"4,459",200,4.44
2318,274,바벤티,37.4541716,126.8999346,서울 금천구 시흥대로57길 43 1층 바벤티,3,~100,
2319,275,역전할머니맥주 시흥사거리점,37.4526382,126.9023953,서울 금천구 시흥대로56길 13 1층,233,~100,4.37
2320,276,장봉덕공방,37.4516111,126.9040347,서울 금천구 시흥대로50길 34,431,500,4.58
2321,277,히카,37.4804239,126.8789667,서울 금천구 가산디지털2로 140,139,"1,000",4.88
2322,278,카츠젠 가산점,37.4790856,126.8875310,서울 금천구 디지털로9길 32 1층,461,~100,4.29
2323,279,무드무드,37.4505624,126.9143032,서울 금천구 탑골로4길 58,71,100,
2324,280,태양부양꼬치 시흥점,37.4511561,126.9080783,서울 금천구 은행나무로 51,110,~100,4.68
2325,281,마라일품훠궈.마라탕,37.4813743,126.8837403,서울 금천구 벚꽃로 298 대륭포스트 6차 1층 118호,300,100,4.29
2326,282,카페 스미다,37.4814440,126.8838858,서울 금천구 벚꽃로 298 대륭포스트타워6차 B143호,309,"1,000",4.55
2327,283,명륜진사갈비 서울독산점,37.4735762,126.8979033,서울 금천구 시흥대로 447,584,~100,4.26
2328,284,메가커피 가산리더스타워점,37.4803863,126.8841841,서울 금천구 벚꽃로 286 지하1층,607,~100,
2329,285,우리동네 청년초밥,37.4609911,126.8962652,서울 금천구 시흥대로 315 1층 104호 우리동네 청년초밥,162,100,4.86
2330,286,대박집,37.4766150,126.8925050,서울 금천구 가산로 124 1층 대박집,116,~100,4.3
2331,287,고구려짬뽕10101 금천점,37.4517566,126.9025452,서울 금천구 시흥대로52길 7,386,100,4.33
2332,288,니뽕내뽕 현대시티아울렛가산점,37.4778787,126.8887682,서울 금천구 디지털로10길 9 현대시티아울렛 6층,510,100,4.31
2333,289,샐러디 가산디지털단지점,37.4814249,126.8803935,서울 금천구 가산디지털1로 181 sk w센터 106호,736,200,4.3
2334,290,잔치집,37.4788639,126.8812368,서울 금천구 가산디지털1로 151,359,100,4.42
2335,291,모모하나,37.4807481,126.8807130,서울 금천구 가산디지털1로 171 가산에스케이브이원센터 1층 128호,145,300,4.57
2336,293,카츠레츠,37.4601635,126.8963450,서울 금천구 시흥대로 291 1층 139호 카츠레츠,119,100,4.27
2337,294,용호동낙지 가산점,37.4820240,126.8816920,서울 금천구 가산디지털1로 186 제이플라츠 지하1층,289,100,4.4
2338,297,이태리국수집,37.4540052,126.9036389,서울 금천구 독산로23길 48 1층,115,300,4.42
2339,298,쑥국당,37.4796189,126.9056235,서울 금천구 독산로108길 31 늘품 102호,140,500,4.85
2340,299,백채김치찌개 가산디지털단지점,37.4772616,126.8810885,서울 금천구 가산디지털2로 98 롯데IT캐슬 1차 2동 110-3호,248,100,4.36
2341,0,닭한마리 공릉본점,37.6212520,127.0747069,서울 노원구 동일로 1020,"2,830","6,000",4.44
2342,1,신가네칼국수,37.6357590,127.0702664,서울 노원구 공릉로59나길 78-14 신가네칼국수 노원본점,"1,890","6,000",4.55
2343,2,제일콩집,37.6194414,127.0776079,서울 노원구 동일로174길 37-8,"1,830","8,000",4.32
2344,3,커피콩,37.6259168,127.0711671,서울 노원구 동일로191가길 19 1층 커피콩,348,"6,000",4.5
2345,4,백소정 공릉점,37.6216380,127.0746583,서울 노원구 동일로 1024,"6,000","5,000",4.72
2346,5,메모아,37.6198578,127.0774685,서울 노원구 동일로174길 37-16 1층,425,"8,000",
2347,6,용순가재골수제비,37.6744325,127.0606620,서울 노원구 동일로242길 100,"1,954","16,000",4.28
2348,7,페페그라노,37.6220517,127.0796360,서울 노원구 공릉로32길 5 1층,713,"10,000",
2349,8,슬로우캘리 노원점,37.6557165,127.0659124,서울 노원구 노해로 521 정일빌딩 1층,577,"1,000",4.86
2350,9,감동식당,37.6615767,127.0666068,서울 노원구 한글비석로47길 58 1층,"5,109","9,000",4.88
2351,10,메트로폴리스,37.6214780,127.0751307,서울 노원구 동일로178길 11-9 1층,88,"5,000",4.67
2352,11,상상과자점,37.6257943,127.0770679,서울 노원구 동일로186길 77-7,654,"5,000",4.41
2353,12,코타브레드,37.6247402,127.0794729,서울 노원구 공릉로 165 코타브레드,"1,455","2,000",
2354,13,투파인드피터 노원점,37.6575473,127.0618200,서울 노원구 상계로1길 34 1층 (서울특별시 노원구 상계동 591-7),329,"2,000",
2355,14,설화,37.6567497,127.0645118,서울 노원구 상계로5길 12 동양상가 2층 설화중화식당 (202-1호),848,"1,000",4.75
2356,15,경복식당,37.6237463,127.0788245,서울 노원구 공릉로39길 10 대아아파트 상가 경복식당,843,"10,000",4.39
2357,16,이오냉면 노원점,37.6579422,127.0620607,서울 노원구 상계로1길 38-11 우창프라자,"1,221","1,000",4.36
2358,17,감각,37.6568300,127.0634931,서울 노원구 상계로 77,587,"3,000",4.5
2359,18,예향정 노원점,37.6531748,127.0586654,서울 노원구 동일로217가길 31 2층,584,800,4.36
2360,19,미도인 노원,37.6563988,127.0627060,"서울 노원구 상계로 69 1층 101, 102, 103호",279,"2,000",
2361,20,블루마일스,37.6265601,127.0766479,서울 노원구 동일로190길 65 2층,456,"5,000",4.52
2362,21,로니로티 노원점,37.6565689,127.0618911,서울 노원구 상계로 63-7 2F,"3,088","4,000",4.66
2363,22,영양센타 노원점,37.6532259,127.0586245,서울 노원구 동일로217가길 31 청화빌딩 1층 영양센타,565,300,4.27
2364,23,솔직하다,37.6242827,127.0800584,서울 노원구 공릉로42길 6-1,297,"2,000",4.73
2365,24,빽돈 노원상계점,37.6555181,127.0651398,서울 노원구 노해로85길 1 1층 빽돈,404,800,4.76
